"","year","month","Precipitation_(mm/h)","Temperature_(C)","Wind_Speed_m/s","Wind_Direction_Degrees","Relative_Humidity_(%)","Date"
"1",2019,1,NA,NA,NA,NA,NA,NA
"2",2019,2,NA,NA,NA,NA,NA,NA
"3",2019,3,NA,NA,NA,NA,NA,NA
"4",2019,4,NA,NA,NA,NA,NA,NA
"5",2019,5,NA,NA,NA,NA,NA,NA
"6",2019,6,NA,NA,NA,NA,NA,NA
"7",2019,7,NA,NA,NA,NA,NA,NA
"8",2019,8,0,12.0763736263736,1.38461538461538,196.300384615385,88.0687362637363,2019-08-01
"9",2019,9,0,14.1916666666667,1.97314814814815,157.266018518519,83.1210185185185,2019-09-01
"10",2019,10,0.1,14.1767832167832,1.66531468531469,176.910111888112,81.5983916083916,2019-10-01
"11",2019,11,0,16.2118309859155,1.82422535211268,169.671971830986,80.0868169014085,2019-11-01
"12",2019,12,0.1,18.1166216216216,1.87675675675676,162.77727027027,79.4957837837838,2019-12-01
"13",2020,1,0.5,20.0696185286104,1.95240715268226,164.595048143054,77.6281607629428,2020-01-01
"14",2020,2,0,21.7055555555556,2.11759259259259,201.106481481481,75.3315740740741,2020-02-01
"15",2020,3,0.9,21.1694594594595,1.82418918918919,211.30677027027,73.6328513513513,2020-03-01
"16",2020,4,0.1,19.0830056179775,1.6811797752809,216.571769662921,75.6868539325843,2020-04-01
"17",2020,5,0.2,16.3240591397849,1.56948924731183,215.148669354839,79.6591801075269,2020-05-01
"18",2020,6,0,14.3505555555556,1.48333333333333,224.408680555556,82.2006111111111,2020-06-01
"19",2020,7,0,12.8423387096774,1.45067204301075,221.153360215054,83.3086559139785,2020-07-01
"20",2020,8,0.6,12.7931266846361,1.58369272237197,218.727156334232,83.0478436657682,2020-08-01
"21",2020,9,0,13.1396094839609,1.7302649930265,214.036359832636,82.8040585774059,2020-09-01
"22",2020,10,0,14.3536290322581,1.85577956989247,218.822043010753,81.8540053763441,2020-10-01
"23",2020,11,0.1,15.3294444444444,1.90583333333333,213.296180555556,78.2262916666667,2020-11-01
"24",2020,12,0.4,17.2226775956284,1.90314207650273,197.559699453552,79.9572404371585,2020-12-01
"25",2021,1,0.6,18.9275908479139,1.87685060565276,210.885100942127,77.2883714670256,2021-01-01
"26",2021,2,0.5,19.5980654761905,1.61056547619048,217.938452380952,73.9535714285714,2021-02-01
"27",2021,3,0.2,20.2475806451613,1.5991935483871,214.568588709677,73.2719892473118,2021-03-01
"28",2021,4,0,17.275,1.54611111111111,221.738,79.3663888888889,2021-04-01
"29",2021,5,0.6,14.9931451612903,1.45336021505376,227.787634408602,84.6427822580645,2021-05-01
"30",2021,6,0,14.6465909090909,1.31221590909091,195.431235795455,83.1332102272727,2021-06-01
"31",2021,7,0.4,13.7380952380952,1.42324929971989,195.339215686275,83.0227450980392,2021-07-01
"32",2021,8,37.9,13.0056987788331,1.59090909090909,205.900488466757,85.1431343283582,2021-08-01
"33",2021,9,0,12.6076119402985,1.59402985074627,221.327044776119,85.8228507462687,2021-09-01
"34",2021,10,0,13.4241565452092,1.86464237516869,214.319406207827,83.0837112010796,2021-10-01
"35",2021,11,0,15.0752447552448,1.80643356643357,215.529090909091,80.9495664335664,2021-11-01
"36",2021,12,0,16.9702040816327,1.88952380952381,201.541510204082,79.0417278911565,2021-12-01
"37",2022,1,0,19.2172789115646,1.85224489795918,208.712789115646,76.1150884353741,2022-01-01
"38",2022,2,0.6,19.1004470938897,1.62459016393443,228.722444113264,74.9668107302534,2022-02-01
"39",2022,3,0.3,19.035752688172,1.55766129032258,225.109731182796,74.5268010752688,2022-03-01
"40",2022,4,0,16.2747142857143,1.63485714285714,226.171185714286,80.9409285714286,2022-04-01
"41",2022,5,0.1,14.3527859237537,1.49912023460411,215.401099706745,82.191495601173,2022-05-01
"42",2022,6,0,13.2423943661972,1.52845070422535,205.716647887324,82.494676056338,2022-06-01
"43",2022,7,0.1,12.5383620689655,1.55948275862069,215.522816091954,84.4539224137931,2022-07-01
"44",2022,8,0.3,12.0552419354839,1.63400537634409,216.360362903226,86.452876344086,2022-08-01
"45",2022,9,0.1,12.3496183206107,1.72381679389313,216.259770992366,83.9572213740458,2022-09-01
"46",2022,10,0,12.6993279569892,1.86290322580645,219.085846774194,82.9673790322581,2022-10-01
"47",2022,11,69.7,15.3418055555556,1.78097222222222,207.31925,78.8925972222222,2022-11-01
"48",2022,12,413.6,18.0272849462366,1.78440860215054,206.997311827957,78.0566397849462,2022-12-01
"49",2023,1,566.2,18.9647297297297,1.66297297297297,211.369486486486,77.0760135135135,2023-01-01
"50",2023,2,56.1,21.3523099850969,1.82086438152012,209.995991058122,77.8788656716418,2023-02-01
"51",2023,3,2.6,22.0746612466125,1.65650406504065,211.152886178862,75.1588753387534,2023-03-01
"52",2023,4,0.1,23.0359649122807,1.90994152046784,226.976447368421,74.4719298245614,2023-04-01
"53",2023,5,0.3,19.849730458221,1.49380053908356,266.555889487871,78.9767385444744,2023-05-01
"54",2023,6,0,18.0081991215227,1.41390922401171,201.478521229868,76.0654758418741,2023-06-01
"55",2023,7,0,17.3736477115118,1.44895977808599,174.655769764216,77.1470735090153,2023-07-01
"56",2023,8,54.3,17.0325136612022,1.57349726775956,170.356448087432,77.6627322404372,2023-08-01
"57",2023,9,10,18.0309696092619,1.55296671490593,158.474312590449,85.0268740955137,2023-09-01
"58",2023,10,0.3,19.4379032258065,1.74005376344086,160.078682795699,87.8282258064516,2023-10-01
"59",2023,11,1,20.0894660894661,1.76118326118326,138.864660894661,83.9856854256854,2023-11-01
"60",2023,12,0,21.7608321377331,1.84088952654232,158.955480631277,81.1473601147776,2023-12-01
