"","year","month","Precipitation_(mm/h)","Temperature_(C)","Wind_Speed_m/s","Wind_Direction_Degrees","Relative_Humidity_(%)","Date"
"1",2019,1,NA,NA,NA,NA,NA,NA
"2",2019,2,NA,NA,NA,NA,NA,NA
"3",2019,3,NA,NA,NA,NA,NA,NA
"4",2019,4,NA,NA,NA,NA,NA,NA
"5",2019,5,0,18.72,1.18,195.486666666667,84.128,2019-05-01
"6",2019,6,NA,NA,NA,NA,NA,NA
"7",2019,7,NA,NA,NA,NA,NA,NA
"8",2019,8,0,15.7301020408163,1.20765306122449,189.889897959184,89.3473724489796,2019-08-01
"9",2019,9,0,16.5598052851182,1.4095966620306,192.737844228095,86.4414325452017,2019-09-01
"10",2019,10,0,17.8052419354839,1.48709677419355,192.650584677419,81.7531653225806,2019-10-01
"11",2019,11,0,19.8030985915493,1.69746478873239,190.200422535211,78.6360985915493,2019-11-01
"12",2019,12,0,21.4379862700229,1.51616915422886,193.054228855721,76.8647826086956,2019-12-01
"13",2020,1,NA,NA,NA,NA,NA,NA
"14",2020,2,0,25.1912476722533,1.72718808193669,188.566517690875,72.6180819366853,2020-02-01
"15",2020,3,0,25.3313513513514,1.73283783783784,189.372756756757,68.5646756756757,2020-03-01
"16",2020,4,0,23.0900280898876,1.58230337078652,192.995505617978,71.8939606741573,2020-04-01
"17",2020,5,0,19.8829301075269,1.46693548387097,193.325080645161,78.4598387096774,2020-05-01
"18",2020,6,0,17.33125,1.35569444444444,193.962763888889,83.4289583333333,2020-06-01
"19",2020,7,0,15.8045698924731,1.34435483870968,190.959287634409,84.9680913978495,2020-07-01
"20",2020,8,0,15.7856562922869,1.4807848443843,189.189688768606,84.7856698240866,2020-08-01
"21",2020,9,0,16.4490857946554,1.58382559774965,188.909985935302,83.3891139240506,2020-09-01
"22",2020,10,0,17.9793010752688,1.72997311827957,185.611559139785,80.5639247311828,2020-10-01
"23",2020,11,0,18.7525,1.66569444444444,191.936430555556,77.54225,2020-11-01
"24",2020,12,0,21.0144787644788,1.66447876447876,188.884691119691,78.3796911196911,2020-12-01
"25",2021,1,0,24.0855895196507,1.74323144104803,185.018689956332,66.8276855895196,2021-01-01
"26",2021,2,0,24.1529953917051,1.59930875576037,189.548225806452,68.0033410138249,2021-02-01
"27",2021,3,NA,NA,NA,NA,NA,NA
"28",2021,4,NA,NA,NA,NA,NA,NA
"29",2021,5,0,17.6059210526316,1.21644736842105,189.070394736842,91.1321052631579,2021-05-01
"30",2021,6,0,17.2659090909091,1.16505681818182,189.652542613636,88.9643892045455,2021-06-01
"31",2021,7,0,16.4710084033613,1.28375350140056,193.045098039216,87.3644397759104,2021-07-01
"32",2021,8,0,16.0222677595628,1.50724043715847,187.039617486339,88.441912568306,2021-08-01
"33",2021,9,0,16.0397009966777,1.50782865583456,208.536897058824,86.3797193500739,2021-09-01
"34",2021,10,0,16.3,0.9,257.85,87.7,2021-10-01
"35",2021,11,0,18.4213815789474,1.64736842105263,232.759868421053,81.3677138157895,2021-11-01
"36",2021,12,0,20.4038147138965,1.62493188010899,233.276566757493,78.2378746594005,2021-12-01
"37",2022,1,0,23.1609226594301,1.67394843962008,229.724816824966,72.1226729986432,2022-01-01
"38",2022,2,0,23.6214605067064,1.66512667660209,228.09302533532,67.7659016393443,2022-02-01
"39",2022,3,0,23.7708333333333,1.66935483870968,230.634879032258,66.6593413978495,2022-03-01
"40",2022,4,0,20.6502857142857,1.59657142857143,230.532057142857,74.9987,2022-04-01
"41",2022,5,0,18.0290148448043,1.40944669365722,227.97991902834,80.1901484480432,2022-05-01
"42",2022,6,0,16.377323943662,1.26239436619718,222.235915492958,82.9134647887324,2022-06-01
"43",2022,7,0,15.4780172413793,1.29727011494253,225.461738505747,87.1360344827586,2022-07-01
"44",2022,8,0,15.2161904761905,1.43823129251701,229.662299319728,88.8161768707483,2022-08-01
"45",2022,9,0,15.5629007633588,1.53786259541985,230.894290076336,85.7286106870229,2022-09-01
"46",2022,10,0,16.2029569892473,1.68965053763441,231.464018817204,82.7206586021505,2022-10-01
"47",2022,11,0,18.7624113475177,1.65992907801418,229.01,79.2741489361702,2022-11-01
"48",2022,12,0,21.9247376311844,1.6119940029985,229.549085457271,75.4491904047976,2022-12-01
"49",2023,1,0,23.5261061946903,1.67610619469027,228.471356932153,69.936209439528,2023-01-01
"50",2023,2,0,25.5329359165425,1.67198211624441,229.665454545455,71.2759612518629,2023-02-01
"51",2023,3,0,25.9431451612903,1.52782258064516,226.115241935484,69.0019086021505,2023-03-01
"52",2023,4,0,25.6001422475107,1.66173541963016,230.601692745377,70.7800711237553,2023-04-01
"53",2023,5,0,21.8461021505376,1.27352150537634,224.986653225806,79.8657123655914,2023-05-01
"54",2023,6,0,21.039907550077,1.25454545454545,225.076147919877,76.8350385208012,2023-06-01
"55",2023,7,0,20.4395348837209,1.25061559507524,223.928098495212,77.0834062927497,2023-07-01
"56",2023,8,0,20.0770161290323,1.28655913978495,223.936491935484,78.8544220430108,2023-08-01
"57",2023,9,0,18.9089488636364,1.29659090909091,227.370213068182,84.8422443181818,2023-09-01
"58",2023,10,0,19.7307795698925,1.4747311827957,233.163911290323,83.2602822580645,2023-10-01
"59",2023,11,0,20.3288888888889,1.47916666666667,233.444583333333,79.6089583333333,2023-11-01
"60",2023,12,0,22.2821229050279,1.6627094972067,234.126536312849,75.8012709497207,2023-12-01
