"","year","month","Precipitation_(mm/h)","Temperature_(C)","Wind_Speed_m/s","Wind_Direction_Degrees","Relative_Humidity_(%)","Date"
"1",2019,1,NA,NA,NA,NA,NA,NA
"2",2019,2,NA,NA,NA,NA,NA,NA
"3",2019,3,NA,NA,NA,NA,NA,NA
"4",2019,4,1.2,15.3603351955307,0.709638554216868,183.036626506024,NA,2019-04-01
"5",2019,5,NA,NA,NA,NA,NA,NA
"6",2019,6,NA,NA,NA,NA,NA,NA
"7",2019,7,5.9,14.1664609053498,0.731275720164609,194.944732510288,NA,2019-07-01
"8",2019,8,3.6,14.1394160583942,0.802919708029197,199.957313868613,NA,2019-08-01
"9",2019,9,4.9,14.9834722222222,0.946944444444444,215.228,NA,2019-09-01
"10",2019,10,2.4,15.9778901734104,1.01488439306358,219.716156069364,NA,2019-10-01
"11",2019,11,0,19.5578313253012,1.16867469879518,234.361325301205,NA,2019-11-01
"12",2019,12,5.2,20.3087483176312,1.13781965006729,224.347833109018,NA,2019-12-01
"13",2020,1,3.2,22.254693877551,1.21795918367347,216.737346938776,NA,2020-01-01
"14",2020,2,0,23.928125,NA,NA,NA,2020-02-01
"15",2020,3,0.3,23.825340599455,1.31767068273092,228.242329317269,NA,2020-03-01
"16",2020,4,0,22.0081460674157,1.25969101123596,217.086755617978,NA,2020-04-01
"17",2020,5,1,18.7986559139785,1.14072580645161,211.826639784946,NA,2020-05-01
"18",2020,6,2.6,16.2223611111111,1.06430555555556,208.113291666667,NA,2020-06-01
"19",2020,7,0.2,14.9580434782609,1.08652173913043,206.685,NA,2020-07-01
"20",2020,8,2.6,14.7546979865772,1.16610738255034,217.459395973154,NA,2020-08-01
"21",2020,9,3.4,15.4429567642957,1.24797768479777,228.685244072524,NA,2020-09-01
"22",2020,10,1.9,16.9552380952381,1.27823129251701,231.316843537415,NA,2020-10-01
"23",2020,11,1.1,17.75625,1.31958333333333,220.127402777778,NA,2020-11-01
"24",2020,12,3,18.5935028248588,0.649435028248588,129.039265536723,NA,2020-12-01
"25",2021,1,NA,NA,NA,NA,NA,NA
"26",2021,2,NA,NA,NA,NA,NA,NA
"27",2021,3,NA,NA,NA,NA,NA,NA
"28",2021,4,NA,NA,NA,NA,NA,NA
"29",2021,5,NA,NA,NA,NA,NA,NA
"30",2021,6,NA,NA,NA,NA,NA,NA
"31",2021,7,NA,NA,NA,NA,NA,NA
"32",2021,8,3.1,14.0842105263158,0.768791208791209,179.531120879121,NA,2021-08-01
"33",2021,9,0.5,14.7925,0.949264705882353,210.087058823529,NA,2021-09-01
"34",2021,10,1.4,15.7649932157395,1.12225237449118,220.818968792402,NA,2021-10-01
"35",2021,11,0.3,17.1460451977401,1.12485875706215,220.112259887006,NA,2021-11-01
"36",2021,12,2,19.066814159292,1.123598820059,194.415560471976,NA,2021-12-01
"37",2022,1,4.2,21.8636363636364,1.16092265943012,196.31552238806,NA,2022-01-01
"38",2022,2,0.6,22.3764227642276,1.04439024390244,214.006130081301,NA,2022-02-01
"39",2022,3,0.6,22.7611559139785,1.02970430107527,208.308965053763,NA,2022-03-01
"40",2022,4,0.5,19.6770893371758,1.03184438040346,206.265057636888,NA,2022-04-01
"41",2022,5,0.6,16.939027982327,0.921502209131075,193.10970544919,NA,2022-05-01
"42",2022,6,1.5,15.3286723163842,0.924152542372881,177.73593220339,NA,2022-06-01
"43",2022,7,0.4,14.3797122302158,0.815971223021583,171.024244604317,NA,2022-07-01
"44",2022,8,2.3,14.0443526170799,0.638292011019284,134.468608815427,NA,2022-08-01
"45",2022,9,58,14.6312977099237,0.881221374045802,173.156320610687,NA,2022-09-01
"46",2022,10,0.8,15.3645161290323,1.13400537634409,205.264126344086,NA,2022-10-01
"47",2022,11,2.3,17.841364902507,1.06824512534819,182.515905292479,NA,2022-11-01
"48",2022,12,33.8,20.7938172043011,1.07258064516129,174.584166666667,NA,2022-12-01
"49",2023,1,0.6,22.6615591397849,0.929704301075269,173.341438172043,NA,2023-01-01
"50",2023,2,136.6,24.4855439642325,1.13219076005961,193.051102831595,NA,2023-02-01
"51",2023,3,5.7,25.0244784422809,1.06175243393602,176.107649513213,NA,2023-03-01
"52",2023,4,0,24.564113785558,1.18577680525164,169.419978118162,NA,2023-04-01
"53",2023,5,60.8,20.5490228013029,0.919055374592834,167.528876221498,NA,2023-05-01
"54",2023,6,1.5,19.6304189435337,0.973770491803279,175.931001821494,NA,2023-06-01
"55",2023,7,2.5,18.9853223593964,0.551028806584362,216.902139917695,NA,2023-07-01
"56",2023,8,12.2,18.7974427994616,0.96864064602961,167.632799461642,NA,2023-08-01
"57",2023,9,15.8,17.7460227272727,0.836363636363636,179.288110795455,NA,2023-09-01
"58",2023,10,4.5,18.492876344086,0.973252688172043,176.464610215054,NA,2023-10-01
"59",2023,11,0.8,19.4069277108434,1.01159638554217,159.405677710843,NA,2023-11-01
"60",2023,12,3.2,20.9455056179775,1.09171348314607,117.316882022472,NA,2023-12-01
