"","year","month","Precipitation_(mm/h)","Temperature_(C)","Wind_Speed_m/s","Wind_Direction_Degrees","Relative_Humidity_(%)","Date"
"1",2019,1,0.7,22.7851351351351,NA,NA,86.1837837837838,2019-01-01
"2",2019,2,1.6,23.4178571428571,NA,NA,87.0464285714286,2019-02-01
"3",2019,3,0,23.5516129032258,NA,NA,86.7741935483871,2019-03-01
"4",2019,4,0,22.1633333333333,NA,NA,86.7233333333333,2019-04-01
"5",2019,5,0,20.5741935483871,NA,NA,87.6645161290323,2019-05-01
"6",2019,6,0,17.9033333333333,NA,NA,88.6466666666667,2019-06-01
"7",2019,7,0.1,15.2161290322581,1.00040322580645,171.081989247312,89.247311827957,2019-07-01
"8",2019,8,0,15.505376344086,1.11397849462366,171.33064516129,83.2217741935484,2019-08-01
"9",2019,9,1.7,16.5011111111111,1.38486111111111,162.475,82.525,2019-09-01
"10",2019,10,0,17.2948924731183,1.61586021505376,165.783602150538,78.8427419354839,2019-10-01
"11",2019,11,0,19.2357938718663,1.84846796657382,167.995821727019,78.2674094707521,2019-11-01
"12",2019,12,0,20.8013440860215,1.73293010752688,173.768817204301,78.1397849462366,2019-12-01
"13",2020,1,1.2,22.5420698924731,1.64422043010753,187.137096774194,77.5255376344086,2020-01-01
"14",2020,2,0.1,23.6918103448276,1.51968390804598,174.300287356322,74.1968390804598,2020-02-01
"15",2020,3,0,24.2990049751244,1.46268656716418,177.517412935323,67.8723051409619,2020-03-01
"16",2020,4,0,25.0690909090909,2.92372881355932,197.403409090909,62.8977272727273,2020-04-01
"17",2020,5,0,24.4944444444444,3.17857142857143,203.333333333333,60.4418604651163,2020-05-01
"18",2020,6,0,20.9660377358491,3.378125,205.1875,64.4615384615385,2020-06-01
"19",2020,7,0,20.5666666666667,3.09673913043478,202.282608695652,62.3695652173913,2020-07-01
"20",2020,8,0,21.69,3.47906976744186,212.441860465116,55.4186046511628,2020-08-01
"21",2020,9,0.8,17.5037878787879,1.66541353383459,148.03007518797,76.0601503759399,2020-09-01
"22",2020,10,0.1,18.5115746971736,1.59205921938089,160.893674293405,75.4939434724092,2020-10-01
"23",2020,11,0.2,18.3339360222531,1.72545201668985,168.09735744089,76.3727399165508,2020-11-01
"24",2020,12,4.8,20.0418010752688,1.70147849462366,164.961021505376,80.6491935483871,2020-12-01
"25",2021,1,3.7,22.1975806451613,1.47822580645161,166.290322580645,72.5685483870968,2021-01-01
"26",2021,2,0.1,23.3741071428571,1.41904761904762,181.97619047619,62.6607142857143,2021-02-01
"27",2021,3,1.2,23.9963709677419,1.46706989247312,175.264784946237,62.0013440860215,2021-03-01
"28",2021,4,1.1,22.0866666666667,1.41416666666667,172.358333333333,68.9805555555556,2021-04-01
"29",2021,5,0.3,18.9254032258065,1.33172043010753,175.353494623656,78.5376344086021,2021-05-01
"30",2021,6,0.4,16.2454166666667,1.14166666666667,185.006944444444,89.3041666666667,2021-06-01
"31",2021,7,0.1,15.6409946236559,1.13387096774194,177.790322580645,87.2016129032258,2021-07-01
"32",2021,8,0,16.1991924629879,1.21628532974428,164.084791386272,83.2543741588156,2021-08-01
