"ID","Year","Month","Precipitation","Temperature","Wind_Speed","Wind_Direction_Degrees","Relative_Humidity","District"
49,2019,"January",1,23.9324324324324,1.52806539509537,197.207084468665,83.8833333333333,"JESUS MARIA"
50,2019,"February",0,25.875,1.56158536585366,200.853658536585,82.4357142857143,"JESUS MARIA"
51,2019,"March",0.3,24.1903225806452,1.50147590772591,206.097085722086,84.5935483870968,"JESUS MARIA"
52,2019,"April",0.4,22.4083333333333,1.43320506072766,202.372371820999,86.0166666666667,"JESUS MARIA"
53,2019,"May",4.4,19.5225806451613,1.26676644664168,205.173847810237,88.7838709677419,"JESUS MARIA"
54,2019,"June",5.7,16.925,1.2523923679847,208.540260173447,91.97,"JESUS MARIA"
55,2019,"July",3.9,16.1225806451613,1.16031475424382,195.006170344253,92.0258064516129,"JESUS MARIA"
56,2019,"August",3.2,15.0081989247312,2.04905913978495,219.748655913978,88.377688172043,"JESUS MARIA"
57,2019,"September",2.7,15.7913888888889,2.40875,217.554166666667,87.6569444444444,"JESUS MARIA"
58,2019,"October",1,16.6646505376344,2.47930107526882,216.987903225806,84.2809139784946,"JESUS MARIA"
59,2019,"November",0.4,18.842119944212,2.75746164574616,214.698744769874,82.6917712691771,"JESUS MARIA"
60,2019,"December",0.5,20.7453566621803,2.57738896366083,217.837146702557,82.4454912516824,"JESUS MARIA"
61,2020,"January",0.4,23.0034161490683,2.52434108527132,219.62480620155,80.553488372093,"JESUS MARIA"
62,2020,"February",0,23.7110632183908,2.49123563218391,213.853448275862,80.7686781609195,"JESUS MARIA"
63,2020,"March",0,23.8702956989247,2.44247311827957,214.69623655914,77.8051075268817,"JESUS MARIA"
64,2020,"April",0,21.9469476744186,2.23704245973646,217.458272327965,78.7685589519651,"JESUS MARIA"
65,2020,"May",0,18.9825268817204,2.08427419354839,209.479838709677,82.5672043010753,"JESUS MARIA"
66,2020,"June",0,16.9659722222222,1.9375,218.525,84.8722222222222,"JESUS MARIA"
67,2020,"July",0.9,15.4645161290323,1.92916666666667,214.775537634409,85.2056451612903,"JESUS MARIA"
68,2020,"August",1.5,15.4358870967742,2.20040322580645,217.853494623656,84.8602150537634,"JESUS MARIA"
69,2020,"September",1.2,15.699860724234,2.35076495132128,212.532684283727,85.1476323119777,"JESUS MARIA"
70,2020,"October",0.4,16.9076612903226,2.44220430107527,211.916666666667,84.2674731182796,"JESUS MARIA"
71,2020,"November",0.1,17.8746164574616,2.28926080892608,213.503486750349,81.3919107391911,"JESUS MARIA"
72,2020,"December",0.4,19.7852702702703,0.872432432432432,215.486486486486,83.027027027027,"JESUS MARIA"
73,2021,"January",0.2,21.6060483870968,0.0163978494623656,213.10752688172,80.0631720430108,"JESUS MARIA"
74,2021,"February",0,22.369494047619,0.94077380952381,213.815476190476,76.7425595238095,"JESUS MARIA"
75,2021,"March",0,22.9305107526882,2.16344086021505,210.530913978495,76.6639784946236,"JESUS MARIA"
76,2021,"April",0,19.9326388888889,2.13194444444444,212.522222222222,82.4638888888889,"JESUS MARIA"
77,2021,"May",0.5,17.7229838709677,1.8260752688172,218.647849462366,86.9099462365591,"JESUS MARIA"
78,2021,"June",1.2,17.2286111111111,1.8025,213.441666666667,86.1666666666667,"JESUS MARIA"
79,2021,"July",1.6,16.2351906158358,1.94398826979472,213.475073313783,86.5234604105572,"JESUS MARIA"
80,2021,"August",2.4,15.5110363391655,2.21386271870794,213.757738896366,87.6837146702557,"JESUS MARIA"
81,2021,"September",0.2,15.1384722222222,2.11597222222222,212.623611111111,88.0083333333333,"JESUS MARIA"
82,2021,"October",0.3,15.8594086021505,2.53548387096774,211.782258064516,85.8548387096774,"JESUS MARIA"
83,2021,"November",0.2,17.6815277777778,2.52726008344924,209.695410292072,83.5535465924896,"JESUS MARIA"
84,2021,"December",0.3,19.547311827957,2.55913978494624,212.932795698925,81.8814516129032,"JESUS MARIA"
85,2022,"January",0.1,21.8084677419355,2.57405913978495,214.051075268817,79.0645161290323,"JESUS MARIA"
86,2022,"February",0.7,21.879552238806,2.22593703148426,214.013493253373,77.0731343283582,"JESUS MARIA"
87,2022,"March",0,21.7132253711201,2.22537112010796,211.968960863698,77.0418353576248,"JESUS MARIA"
88,2022,"April",0,19.0917941585535,2.20152990264256,213.390820584145,81.874826147427,"JESUS MARIA"
89,2022,"May",0,17.0572395128552,2.01380243572395,213.990527740189,83.8132611637348,"JESUS MARIA"
90,2022,"June",1.2,15.8533707865169,1.86779184247539,215.807313642757,84.4269662921348,"JESUS MARIA"
91,2022,"July",1.2,15.0766106442577,1.92772277227723,228.246458923513,86.578431372549,"JESUS MARIA"
92,2022,"August",2.1,14.6064917127072,2.06555090655509,234.04748603352,87.8381742738589,"JESUS MARIA"
93,2022,"September",1.2,14.9217086834734,2.29495798319328,235.082633053221,85.4943977591036,"JESUS MARIA"
94,2022,"October",0.4,15.2440700808625,2.52456140350877,231.372469635628,84.4366576819407,"JESUS MARIA"
95,2022,"November",0.3,17.8786908077994,2.58212290502793,232.340782122905,81.1629526462396,"JESUS MARIA"
96,2022,"December",0,20.7953360768176,2.43840877914952,234.82304526749,80.1714677640604,"JESUS MARIA"
